Day;Animals Count;Plants Count;Free fields count;Famous Genotype;AVG energy for living animals;AVG dead animals life length;AVG child count
311;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5360.0;7.53;0.0
312;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5380.0;7.53;0.0
313;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5400.0;7.53;0.0
314;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5420.0;7.53;0.0
315;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5440.0;7.53;0.0
316;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5460.0;7.53;0.0
317;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5480.0;7.53;0.0
318;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5500.0;7.53;0.0
319;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5520.0;7.53;0.0
320;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5540.0;7.53;0.0
321;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5560.0;7.53;0.0
322;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5580.0;7.53;0.0
323;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5600.0;7.53;0.0
324;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5620.0;7.53;0.0
325;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5640.0;7.53;0.0
326;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5660.0;7.53;0.0
327;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5680.0;7.53;0.0
328;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5700.0;7.53;0.0
329;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5720.0;7.53;0.0
330;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5740.0;7.53;0.0
331;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5760.0;7.53;0.0
332;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5780.0;7.53;0.0
333;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5800.0;7.53;0.0
334;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5820.0;7.53;0.0
335;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5840.0;7.53;0.0
336;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5860.0;7.53;0.0
337;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5880.0;7.53;0.0
338;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5900.0;7.53;0.0
339;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5920.0;7.53;0.0
340;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5940.0;7.53;0.0
341;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5960.0;7.53;0.0
342;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];5980.0;7.53;0.0
343;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6000.0;7.53;0.0
344;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6020.0;7.53;0.0
345;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6040.0;7.53;0.0
346;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6060.0;7.53;0.0
347;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6080.0;7.53;0.0
348;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6100.0;7.53;0.0
349;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6120.0;7.53;0.0
350;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6140.0;7.53;0.0
351;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6160.0;7.53;0.0
352;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6180.0;7.53;0.0
353;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6200.0;7.53;0.0
354;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6220.0;7.53;0.0
355;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6240.0;7.53;0.0
356;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6260.0;7.53;0.0
357;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6280.0;7.53;0.0
358;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6300.0;7.53;0.0
359;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6320.0;7.53;0.0
360;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6340.0;7.53;0.0
361;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6360.0;7.53;0.0
362;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6380.0;7.53;0.0
363;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6400.0;7.53;0.0
364;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6420.0;7.53;0.0
365;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6440.0;7.53;0.0
366;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6460.0;7.53;0.0
367;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6480.0;7.53;0.0
368;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6500.0;7.53;0.0
369;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6520.0;7.53;0.0
370;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6540.0;7.53;0.0
371;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6560.0;7.53;0.0
372;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6580.0;7.53;0.0
373;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6600.0;7.53;0.0
374;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6620.0;7.53;0.0
375;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6640.0;7.53;0.0
376;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6660.0;7.53;0.0
377;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6680.0;7.53;0.0
378;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6700.0;7.53;0.0
379;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6720.0;7.53;0.0
380;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6740.0;7.53;0.0
381;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6760.0;7.53;0.0
382;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6780.0;7.53;0.0
383;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6800.0;7.53;0.0
384;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6820.0;7.53;0.0
385;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6840.0;7.53;0.0
386;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6860.0;7.53;0.0
387;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6880.0;7.53;0.0
388;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6900.0;7.53;0.0
389;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6920.0;7.53;0.0
390;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6940.0;7.53;0.0
391;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6960.0;7.53;0.0
392;1;400;0;[4, 5, 1, 1, 6, 1, 2, 2];6980.0;7.53;0.0
