Day;Animals Count;Plants Count;Free fields count;Famous Genotype;AVG energy for living animals;AVG dead animals life length;AVG child count
317;59;160;199;[7, 6, 5, 5, 5, 3, 4, 5];189.32;20.6;8.37
318;56;162;199;[7, 6, 5, 5, 5, 3, 4, 5];199.64;20.56;8.82
319;55;155;205;[7, 6, 5, 5, 5, 3, 4, 5];208.18;20.54;8.96
320;55;152;205;[7, 6, 5, 5, 5, 3, 4, 5];211.09;20.52;9.0
321;57;157;210;[7, 6, 5, 5, 5, 3, 4, 5];202.63;20.52;8.81
322;60;158;208;[7, 6, 5, 5, 5, 3, 4, 5];193.17;20.47;8.53
323;65;155;207;[7, 6, 5, 5, 5, 3, 4, 5];180.0;20.47;8.06
324;68;154;207;[7, 6, 5, 5, 5, 3, 4, 5];172.06;20.46;7.82
325;71;151;205;[7, 6, 5, 5, 5, 3, 4, 5];164.93;20.46;7.58
326;73;149;210;[7, 6, 5, 5, 5, 3, 4, 5];160.27;20.51;7.44
327;72;148;211;[7, 6, 5, 5, 5, 3, 4, 5];161.94;20.7;7.39
328;70;146;212;[7, 6, 5, 5, 5, 3, 4, 5];167.14;20.68;7.6
329;67;143;209;[7, 6, 5, 5, 5, 3, 4, 5];175.67;20.59;7.96
330;68;141;215;[7, 6, 5, 5, 5, 3, 4, 5];173.53;20.61;7.9
331;70;142;216;[7, 6, 5, 5, 5, 3, 4, 5];167.57;20.57;7.79
332;68;141;212;[7, 6, 5, 5, 5, 3, 4, 5];172.65;20.49;8.07
333;70;151;209;[7, 6, 5, 5, 5, 3, 4, 5];162.86;20.45;7.96
334;69;148;207;[7, 6, 5, 5, 5, 3, 4, 5];165.65;20.42;8.1
335;67;144;216;[7, 6, 5, 5, 5, 3, 4, 5];172.24;20.39;8.33
336;68;142;219;[7, 6, 5, 5, 5, 3, 4, 5];170.15;20.35;8.29
337;69;145;207;[7, 6, 5, 5, 5, 3, 4, 5];165.51;20.4;8.2
338;63;149;211;[7, 6, 5, 5, 5, 3, 4, 5];180.48;20.33;8.92
339;65;149;211;[7, 6, 5, 5, 5, 3, 4, 5];174.77;20.34;8.69
340;66;144;211;[7, 6, 5, 5, 5, 3, 4, 5];173.94;20.32;8.62
341;67;144;210;[7, 6, 5, 5, 5, 3, 4, 5];171.34;20.37;8.51
342;70;148;210;[7, 6, 5, 5, 5, 3, 4, 5];161.29;20.37;8.23
343;71;147;206;[7, 6, 5, 5, 5, 3, 4, 5];158.59;20.32;8.18
344;72;146;202;[7, 6, 5, 5, 5, 3, 4, 5];156.11;20.73;7.85
345;72;140;215;[7, 6, 5, 5, 5, 3, 4, 5];157.5;20.7;7.9
346;73;139;213;[7, 6, 5, 5, 5, 3, 4, 5];154.38;20.7;7.84
347;71;144;216;[7, 6, 5, 5, 5, 3, 4, 5];156.2;20.63;8.1
348;73;143;214;[7, 6, 5, 5, 5, 3, 4, 5];151.37;20.61;7.99
349;69;142;213;[7, 6, 5, 5, 5, 3, 4, 5];160.43;20.63;8.39
350;68;144;214;[7, 6, 5, 5, 5, 3, 4, 5];161.47;20.59;8.54
351;67;141;217;[7, 6, 5, 5, 5, 3, 4, 5];164.93;20.56;8.73
352;68;139;217;[7, 6, 5, 5, 5, 3, 4, 5];162.35;20.56;8.63
353;66;135;218;[7, 6, 5, 5, 5, 3, 4, 5];168.79;20.51;8.92
354;63;132;220;[7, 6, 5, 5, 5, 3, 4, 5];178.57;20.47;9.38
355;63;133;223;[7, 6, 5, 5, 5, 3, 4, 5];177.94;20.45;9.41
356;65;136;225;[7, 6, 5, 5, 5, 3, 4, 5];171.23;20.44;9.25
357;63;135;223;[7, 6, 5, 5, 5, 3, 4, 5];177.62;20.42;9.54
358;65;138;222;[7, 6, 5, 5, 5, 3, 4, 5];171.23;20.41;9.35
359;64;136;225;[7, 6, 5, 5, 5, 3, 4, 5];175.0;20.44;9.52
360;65;134;227;[7, 6, 5, 5, 5, 3, 4, 5];172.92;20.44;9.43
361;67;134;225;[7, 6, 5, 5, 5, 3, 4, 5];167.31;20.45;9.22
362;66;130;228;[7, 6, 5, 5, 5, 3, 4, 5];171.21;20.45;9.35
363;68;133;218;[7, 6, 5, 5, 5, 3, 4, 5];164.56;20.53;9.12
364;69;130;225;[7, 6, 5, 5, 5, 3, 4, 5];162.32;20.53;9.01
365;67;126;228;[7, 6, 5, 5, 5, 3, 4, 5];168.51;20.51;9.3
366;64;127;227;[7, 6, 5, 5, 5, 3, 4, 5];176.41;20.7;9.3
367;65;132;223;[7, 6, 5, 5, 5, 3, 4, 5];171.69;20.66;9.26
368;62;134;222;[4, 2, 2, 4, 6, 3, 2, 4];179.52;20.61;9.71
369;62;130;227;[4, 2, 2, 4, 6, 3, 2, 4];181.45;20.6;9.74
370;62;125;227;[4, 2, 2, 4, 6, 3, 2, 4];183.87;20.6;9.77
371;60;129;226;[4, 2, 2, 4, 6, 3, 2, 4];188.33;20.65;10.08
372;59;128;229;[4, 2, 2, 4, 6, 3, 2, 4];192.71;20.64;10.27
373;57;129;232;[4, 2, 2, 4, 6, 3, 2, 4];200.53;20.73;10.44
374;54;126;232;[4, 2, 2, 4, 6, 3, 2, 4];215.0;20.69;10.94
375;54;134;225;[4, 2, 2, 4, 6, 3, 2, 4];212.04;20.67;10.98
376;58;138;223;[4, 2, 2, 4, 6, 3, 2, 4];196.38;20.67;10.36
377;60;139;222;[4, 2, 2, 4, 6, 3, 2, 4];190.0;20.67;10.12
378;60;145;212;[4, 2, 2, 4, 6, 3, 2, 4];187.33;20.67;10.15
379;60;145;214;[4, 2, 2, 4, 6, 3, 2, 4];188.33;20.63;10.25
380;63;148;209;[4, 2, 2, 4, 6, 3, 2, 4];177.94;20.63;9.86
381;62;143;218;[4, 2, 2, 4, 6, 3, 2, 4];184.03;20.66;10.1
382;58;142;215;[4, 2, 2, 4, 6, 3, 2, 4];198.28;20.87;10.59
383;58;141;218;[4, 2, 2, 4, 6, 3, 2, 4];199.48;20.89;10.62
384;59;141;215;[4, 2, 2, 4, 6, 3, 2, 4];197.12;20.86;10.54
385;58;141;223;[4, 2, 2, 4, 6, 3, 2, 4];201.72;20.81;10.79
386;58;138;218;[4, 2, 2, 4, 6, 3, 2, 4];203.97;20.79;10.83
387;60;142;212;[4, 2, 2, 4, 6, 3, 2, 4];195.5;20.79;10.53
388;62;143;219;[4, 2, 2, 4, 6, 3, 2, 4];189.03;20.81;10.23
389;63;146;213;[4, 2, 2, 4, 6, 3, 2, 4];184.92;20.78;10.14
390;62;142;216;[4, 2, 2, 4, 6, 3, 2, 4];190.32;20.75;10.34
391;62;144;212;[4, 2, 2, 4, 6, 3, 2, 4];189.68;20.72;10.37
392;63;141;218;[4, 2, 2, 4, 6, 3, 2, 4];188.41;20.7;10.29
393;65;140;218;[4, 2, 2, 4, 6, 3, 2, 4];183.23;20.68;10.09
394;65;147;209;[4, 2, 2, 4, 6, 3, 2, 4];179.23;20.68;10.09
395;63;153;206;[4, 2, 2, 4, 6, 3, 2, 4];181.9;20.67;10.4
396;62;150;205;[4, 2, 2, 4, 6, 3, 2, 4];186.77;20.65;10.6
397;60;150;205;[4, 2, 2, 4, 6, 3, 2, 4];194.0;20.73;10.93
398;59;153;208;[4, 2, 2, 4, 6, 3, 2, 4];196.78;20.72;11.12
399;62;151;211;[4, 2, 2, 4, 6, 3, 2, 4];189.03;20.69;10.74
400;64;152;212;[4, 2, 2, 4, 6, 3, 2, 4];182.34;20.69;10.47
401;63;153;205;[4, 2, 2, 4, 6, 3, 2, 4];184.76;20.67;10.67
402;62;152;210;[4, 2, 2, 4, 6, 3, 2, 4];188.71;20.65;10.9
403;65;153;210;[4, 2, 2, 4, 6, 3, 2, 4];179.54;20.63;10.52
404;66;156;202;[4, 2, 2, 4, 6, 3, 2, 4];175.0;20.83;10.29
405;64;156;196;[4, 2, 2, 4, 6, 3, 2, 4];180.47;20.78;10.64
406;62;152;206;[4, 2, 2, 4, 6, 3, 2, 4];188.87;20.73;11.03
407;64;154;205;[4, 2, 2, 4, 6, 3, 2, 4];182.34;20.75;10.8
408;62;154;208;[4, 2, 2, 4, 6, 3, 2, 4];188.87;21.17;10.66
409;63;153;204;[4, 2, 2, 4, 6, 3, 2, 4];186.35;21.17;10.51
410;63;157;206;[4, 2, 2, 4, 6, 3, 2, 4];184.6;21.14;10.57
411;64;157;202;[4, 2, 2, 4, 6, 3, 2, 4];182.19;21.14;10.48
412;65;155;203;[4, 2, 2, 4, 6, 3, 2, 4];180.31;21.11;10.4
413;64;150;208;[4, 2, 2, 4, 6, 3, 2, 4];185.94;21.1;10.63
414;64;153;206;[4, 2, 2, 4, 6, 3, 2, 4];184.22;21.09;10.66
415;62;149;207;[4, 2, 2, 4, 6, 3, 2, 4];192.1;21.14;10.79
416;65;143;213;[4, 2, 2, 4, 6, 3, 2, 4];185.69;21.14;10.38
417;66;141;215;[4, 2, 2, 4, 6, 3, 2, 4];183.64;21.12;10.32
418;66;146;206;[4, 2, 2, 4, 6, 3, 2, 4];180.76;21.14;10.27
419;65;157;201;[4, 2, 2, 4, 6, 3, 2, 4];178.15;21.13;10.4
420;63;158;198;[4, 2, 2, 4, 6, 3, 2, 4];183.49;21.2;10.65
421;61;161;199;[4, 2, 2, 4, 6, 3, 2, 4];188.52;21.18;11.0
422;63;161;201;[4, 2, 2, 4, 6, 3, 2, 4];182.7;21.17;10.75
423;62;164;198;[4, 2, 2, 4, 6, 3, 2, 4];184.68;21.14;10.95
424;63;165;193;[4, 2, 2, 4, 6, 3, 2, 4];181.27;21.14;10.84
425;60;163;194;[4, 2, 2, 4, 6, 3, 2, 4];192.17;21.25;11.37
426;59;164;198;[4, 2, 2, 4, 6, 3, 2, 4];195.93;21.21;11.63
427;57;166;196;[4, 2, 2, 4, 6, 3, 2, 4];203.33;21.23;12.02
428;57;161;202;[4, 2, 2, 4, 6, 3, 2, 4];207.19;21.2;12.09
429;57;163;198;[4, 2, 2, 4, 6, 3, 2, 4];207.37;21.31;12.05
